brand_id,brand_name_en,model_id,model_name_en,trim_id,trim_name
87,Ford,898,Expedition,4288,Limited
87,Ford,898,Expedition,4287,XLT
87,Ford,903,Explorer,6192,Active
87,Ford,903,Explorer,4316,Base
87,Ford,903,Explorer,4314,Limited
87,Ford,903,Explorer,4317,Platinum
87,Ford,903,Explorer,4318,ST
87,Ford,903,Explorer,5825,ST-Line
87,Ford,903,Explorer,4315,Sport
87,Ford,903,Explorer,5744,Timberline
87,Ford,903,Explorer,4313,XLT
87,Ford,1298,Explorer Sport Trac,,
87,Ford,837,F-150,4282,King Ranch
87,Ford,837,F-150,4283,Lariat
87,Ford,837,F-150,4284,Limited
87,Ford,837,F-150,4281,Platinum
87,Ford,837,F-150,5457,STX
87,Ford,837,F-150,5462,Sport
87,Ford,837,F-150,5860,Tremor
87,Ford,837,F-150,4280,XL
87,Ford,837,F-150,4279,XLT
87,Ford,837,F-150,6200,XLT Sport
87,Ford,1557,F-150 Lightning,6465,XLT
87,Ford,867,F-150 Raptor,6208,Raptor
87,Ford,867,F-150 Raptor,5999,Raptor 37
87,Ford,867,F-150 Raptor,5486,Raptor R
87,Ford,1148,F-250,,
87,Ford,993,F-350,,
87,Ford,911,Fiesta,4957,Ambient
87,Ford,911,Fiesta,4334,SE
87,Ford,905,Figo,4656,Trend
87,Ford,868,Five Hundred,,
87,Ford,834,Flex,,
87,Ford,832,Focus,4268,SE
87,Ford,832,Focus,4266,SEL
87,Ford,832,Focus,4267,Titanium
87,Ford,835,Freestar,,
87,Ford,1689,Freestyle,,
87,Ford,900,Fusion,4300,S
87,Ford,900,Fusion,4299,SE
87,Ford,900,Fusion,4298,SEL
87,Ford,900,Fusion,4297,Titanium
87,Ford,910,GT,,
87,Ford,1487,Gran Torino,,
87,Ford,1332,Ka,,
87,Ford,1101,Maverick,6439,Lariat
87,Ford,1101,Maverick,6445,XL
87,Ford,1101,Maverick,6437,XLT
87,Ford,901,Mondeo,,
87,Ford,908,Mustang,4331,EcoBoost
87,Ford,908,Mustang,5436,EcoBoost Premium
87,Ford,908,Mustang,4329,GT
87,Ford,908,Mustang,4658,GT Premium
87,Ford,908,Mustang,5863,Mach 1
87,Ford,908,Mustang,5864,Shelby GT500
87,Ford,908,Mustang,4330,V-6
87,Ford,1286,Mustang Mach-E,,
87,Ford,899,Ranger,4291,XLT
87,Ford,1257,Scorpio,,
87,Ford,1410,Sierra,,
87,Ford,906,Taurus,4323,Limited
87,Ford,906,Taurus,4325,SE
87,Ford,906,Taurus,4324,SEL
87,Ford,906,Taurus,5747,Titanium
87,Ford,1087,Taurus X,,
87,Ford,1127,Territory,6193,Ambiente
87,Ford,1127,Territory,6194,Dark Edition 
87,Ford,1127,Territory,6100,Titanium
87,Ford,1127,Territory,6139,Trend
87,Ford,997,Thunderbird,,
87,Ford,1603,Tourneo Courier,,
87,Ford,827,Transit,,
87,Ford,987,Windstar,,
164,Forthing,1775,Friday,,
164,Forthing,1776,T5 EVO,,
86,Foton,1588,Miler,,
86,Foton,1386,SUP,,
86,Foton,915,Tunland,,
86,Foton,1702,Tunland G7,,
86,Foton,1509,View C2,,
86,Foton,1152,View CS2,,
85,GAC,1624,Aion ES,,
85,GAC,1789,Aion V,,
85,GAC,1164,EMKOO,5968,GL
85,GAC,1109,Empow,6132,GE
85,GAC,1109,Empow,6753,GS
85,GAC,1591,Empow R,6555,GL 
85,GAC,916,GA3,,
85,GAC,992,GA4,5894,GE
85,GAC,920,GA5,,
85,GAC,919,GA8,5895,GL
85,GAC,1647,GN6,,
85,GAC,1176,GN8,,
85,GAC,922,GS3,,
85,GAC,1177,GS3 EMZOOM,6044,GB
85,GAC,1177,GS3 EMZOOM,5939,GL
85,GAC,1177,GS3 EMZOOM,6131,GS
85,GAC,1177,GS3 EMZOOM,6043,R-style
85,GAC,897,GS4,5830,GL 
85,GAC,1734,GS4 Max,,
85,GAC,917,GS5,,
85,GAC,918,GS7,,
85,GAC,921,GS8,5832,GT
85,GAC,921,GS8,5893,GX
85,GAC,921,GS8,6803,GX (HEV)
85,GAC,1622,GS8 TRAVELLER,6627,GX
85,GAC,1439,Gonow GA1030,,
85,GAC,1243,Gonow GA200,,
85,GAC,1215,Gonow Way M1,,
85,GAC,1372,M8,6563,GT
117,GAZ,1652,69,,
117,GAZ,1284,Volga,,
82,GMC,883,Acadia,5699,AT4
82,GMC,883,Acadia,5624,Denali
82,GMC,883,Acadia,6947,Elevation
82,GMC,883,Acadia,5623,SLE
82,GMC,883,Acadia,5622,SLT
82,GMC,1193,Canyon,,
82,GMC,884,Envoy,,
82,GMC,1292,Hummer EV,6074,3X
82,GMC,1755,Hummer EV Pickup,,
82,GMC,1220,Jimmy,,
82,GMC,1721,P3500,,
82,GMC,1451,Safari,,
82,GMC,1028,Savana,,
82,GMC,881,Sierra,5606,1500
82,GMC,881,Sierra,5605,2500HD 
82,GMC,881,Sierra,5708,AT4
82,GMC,881,Sierra,5672,Denali
82,GMC,881,Sierra,5812,Elevation
82,GMC,881,Sierra,5742,SLT 
82,GMC,1635,Sonoma,,
82,GMC,880,Terrain,5910,AT4
82,GMC,880,Terrain,6430,Denali 
82,GMC,880,Terrain,5674,SLE
82,GMC,880,Terrain,5696,SLT
82,GMC,882,Yukon,5491,AT4
82,GMC,882,Yukon,5506,Denali
82,GMC,882,Yukon,6258,Elevation
82,GMC,882,Yukon,5489,SLE
82,GMC,882,Yukon,5490,SLT
82,GMC,1375,Yukon XL,,
91,GWM,1060,Deer,,
91,GWM,886,Florid,,
91,GWM,1551,Haval H5,,
91,GWM,1579,Hover CUV,,
91,GWM,1411,Peri,,
91,GWM,1619,Sing,,
91,GWM,1441,SoCool,,
91,GWM,1290,Voleex C30,,
91,GWM,885,Wingle,,
91,GWM,1607,Wingle 5,6603,SINGLE CAB
91,GWM,1607,Wingle 5,6604,UPGRADE
84,Geely,1081,Azkarra,5689,Comfort GC
84,Geely,1081,Azkarra,5818,Luxury GL
84,Geely,1617,Binray,,
84,Geely,1012,Boyue,,
84,Geely,875,CK,,
84,Geely,1581,Cityray,,
84,Geely,1082,Coolray,5819,Full Option GF
84,Geely,1082,Coolray,5942,GF
84,Geely,1082,Coolray,5693,GF Plus
84,Geely,1082,Coolray,5941,GK
84,Geely,1082,Coolray,5940,GL
84,Geely,1157,Emgrand,6058,GF
84,Geely,1157,Emgrand,5897,GK
84,Geely,1157,Emgrand,5898,GS
84,Geely,896,Emgrand EC7,,
84,Geely,871,Emgrand EC8,,
84,Geely,923,Emgrand GS,,
84,Geely,872,Emgrand GT,,
84,Geely,869,Emgrand X7,,
84,Geely,870,Emgrand X7 Sport,,
84,Geely,1419,FC,,
84,Geely,873,GC2,,
84,Geely,874,GC6,,
84,Geely,894,GC7,,
84,Geely,876,GX2,,
84,Geely,1180,GX3,,
84,Geely,1182,GX3 Pro,,
84,Geely,1678,Galaxy L6,,
84,Geely,1677,Galaxy Starship 7,,
84,Geely,1471,Geometry C,,
84,Geely,1226,LC,,
84,Geely,1198,MK,,
84,Geely,1517,MK Cross,,
84,Geely,1394,Monjaro,6158,GF Plus
84,Geely,1158,Okavango,,
84,Geely,1653,Preface,,
84,Geely,1007,SC7,,
84,Geely,1342,STARRAY,,
84,Geely,1181,Tugella,,
83,Genesis,878,G70,,
83,Genesis,879,G80,,
83,Genesis,877,G90,,
83,Genesis,1402,GV60,,
83,Genesis,1058,GV70,,
83,Genesis,1111,GV80,,
81,HAVAL,1031,Dargo,5563,Adventure
81,HAVAL,1031,Dargo,6317,High Grade
81,HAVAL,1031,Dargo,5562,Sport
81,HAVAL,890,H2 Crossover,,
81,HAVAL,887,H6,6869,HEV MID
81,HAVAL,887,H6,6928,HEV TOP
81,HAVAL,887,H6,5805,Max
81,HAVAL,887,H6,5803,Plus
81,HAVAL,887,H6,5509,Premium
81,HAVAL,887,H6,5804,Pro
81,HAVAL,887,H6,5806,Supreme
81,HAVAL,1131,H6 GT,5808,Lux
81,HAVAL,1131,H6 GT,5809,Ultra
81,HAVAL,980,H7,6311,STD
81,HAVAL,980,H7,6929,TOP
81,HAVAL,889,H8,,
81,HAVAL,888,H9,6916,High Grade
81,HAVAL,888,H9,5518,Lux
81,HAVAL,888,H9,6930,TOP
81,HAVAL,888,H9,5519,Ultra 
81,HAVAL,1009,JOLION,5511,STD
81,HAVAL,1470,JOLION Pro,,
81,HAVAL,1783,V7,6948,HEV
81,HAVAL,1783,V7,6949,PHEV
120,Hafei,1367,Minyi pickup,,
101,Haima,1576,7,,
101,Haima,1078,8S,,
101,Haima,1213,Family,,
101,Haima,1149,S5,,
93,Hawtai,982,A25,,
93,Hawtai,1680,B11,,
93,Hawtai,1568,Bolgheri,,
123,Higer,1387,H5F,,
123,Higer,1785,KLQ6798,,
123,Higer,1543,KLQ6928,,
163,Hino,1769,300 series,,
79,Honda,726,Accord,6482,EX
79,Honda,726,Accord,6481,EX-L
79,Honda,726,Accord,6483,LX
79,Honda,726,Accord,5875,Sport
79,Honda,726,Accord,6480,Sport-L
79,Honda,726,Accord,6479,Touring 
79,Honda,725,Accord Coupe,,
79,Honda,729,Accord Crosstour,,
79,Honda,810,CR-V,6292,Sport Hybrid
79,Honda,810,CR-V,6289,Sport Touring Hybrid
79,Honda,810,CR-V,6294,Sport-L Hybrid
79,Honda,892,CRX,,
79,Honda,732,City,,
79,Honda,893,Civic,6670,LX
79,Honda,893,Civic,6429,Sport
79,Honda,891,Civic Hatchback,,
79,Honda,1705,Civic Type R,,
79,Honda,1728,Concerto,,
79,Honda,1363,Element,,
79,Honda,866,HR-V,,
79,Honda,1264,Insight,,
79,Honda,731,Jazz,,
79,Honda,724,Legend,,
79,Honda,728,MR-V,,
79,Honda,809,Odyssey,,
79,Honda,750,Odyssey J,,
79,Honda,1047,Passport,,
79,Honda,727,Pilot,,
79,Honda,1765,Prologue,,
79,Honda,1658,Ridgeline,,
79,Honda,730,S2000,,
79,Honda,1654,ZR-V,,
79,Honda,1480,e:NP1,,
79,Honda,1133,eNS1,,
79,Honda,1554,‏Acura TLX,,
105,Hongqi,1675,E-HS9,,
105,Hongqi,1461,H5,,
105,Hongqi,1674,H6,,
105,Hongqi,1132,H9,,
105,Hongqi,1669,HS3,,
105,Hongqi,1672,HS5,,
105,Hongqi,1673,HS7,,
105,Hongqi,1522,Ousado,,
133,Huanghai,1561,N1,,
133,Huanghai,1532,N1S,,
78,Hummer,734,H2,5513,Base
78,Hummer,733,H3,,
140,Hyptec,1594,HT,,
77,Hyundai,703,Accent,4181,Blue
77,Hyundai,703,Accent,4924,GL
77,Hyundai,703,Accent,4179,GLS
77,Hyundai,703,Accent,4180,GS
77,Hyundai,703,Accent,4225,Gamma
77,Hyundai,703,Accent,4182,Limited
77,Hyundai,703,Accent,4178,SE
77,Hyundai,703,Accent,4183,SEL
77,Hyundai,703,Accent,4484,high
77,Hyundai,1504,Accent Hatchback,,
77,Hyundai,696,Atos Prime,,
77,Hyundai,951,Avante,4256,Eco
77,Hyundai,951,Avante,4257,Limited
77,Hyundai,951,Avante,4259,SE
77,Hyundai,951,Avante,4255,Sport
77,Hyundai,698,Azera,6657,Calligraphy
77,Hyundai,698,Azera,4173,GLS
77,Hyundai,698,Azera,4486,High
77,Hyundai,698,Azera,4171,Limited
77,Hyundai,1575,Bayon,,
77,Hyundai,1366,Casper,,
77,Hyundai,745,Centennial,,
77,Hyundai,1545,County,,
77,Hyundai,700,Coupe,,
77,Hyundai,704,Creta,4187,Top grade
77,Hyundai,740,Elantra,6522,Blue
77,Hyundai,740,Elantra,4222,ECO
77,Hyundai,740,Elantra,4219,GL
77,Hyundai,740,Elantra,4218,GLS
77,Hyundai,740,Elantra,5468,GT
77,Hyundai,740,Elantra,4224,Limited
77,Hyundai,740,Elantra,6507,N
77,Hyundai,740,Elantra,5625,N Line
77,Hyundai,740,Elantra,4220,SE
77,Hyundai,740,Elantra,4223,SEL
77,Hyundai,740,Elantra,4221,Sport
77,Hyundai,740,Elantra,4938,Standard
77,Hyundai,1542,Elantra Touring,,
77,Hyundai,952,Entourage,,
77,Hyundai,1358,Equus,,
77,Hyundai,953,Excel,,
77,Hyundai,954,Galloper,,
77,Hyundai,746,Genesis,4245,Prada
77,Hyundai,746,Genesis,4943,Royal
77,Hyundai,699,Genesis Coupe,,
77,Hyundai,701,Getz,,
77,Hyundai,748,Grand Santa Fe,,
77,Hyundai,697,Grand i10,4228,GLS
77,Hyundai,1700,Grandeur,,
77,Hyundai,743,H-1,,
77,Hyundai,1520,H-100,,
77,Hyundai,1614,H350,,
77,Hyundai,1637,HD 65,,
77,Hyundai,1160,Ioniq,,
77,Hyundai,1720,Ioniq 5,,
77,Hyundai,1719,Ioniq 6,,
77,Hyundai,705,Kona,4191, Turbo SEL
77,Hyundai,705,Kona,6660,ICE
77,Hyundai,705,Kona,4190,Limited
77,Hyundai,705,Kona,5758,N Line
77,Hyundai,705,Kona,6614,SE
77,Hyundai,705,Kona,6071,SEL
77,Hyundai,705,Kona,6056,SEL Plus
77,Hyundai,705,Kona,4189,Ultimate
77,Hyundai,1362,Kona Electric,,
77,Hyundai,736,Matrix,,
77,Hyundai,1389,Nexo,,
77,Hyundai,723,Palisade,5993,Calligraphy
77,Hyundai,723,Palisade,6661,GLS
77,Hyundai,723,Palisade,4196,Limited
77,Hyundai,723,Palisade,4494,Premium
77,Hyundai,723,Palisade,4198,SE
77,Hyundai,723,Palisade,4197,SEL
77,Hyundai,723,Palisade,6442,XRT
77,Hyundai,1422,Porter,,
77,Hyundai,955,Reina,,
77,Hyundai,1104,Santa Cruz,5740,Limited 
77,Hyundai,741,Santa Fe,4231,Base AWD
77,Hyundai,741,Santa Fe,5981,Calligraphy
77,Hyundai,741,Santa Fe,4232,GDI Mid
77,Hyundai,741,Santa Fe,4940,GL
77,Hyundai,741,Santa Fe,4939,GLS
77,Hyundai,741,Santa Fe,4489,High AWD
77,Hyundai,741,Santa Fe,4235,Limited
77,Hyundai,741,Santa Fe,4490,Mid AWD
77,Hyundai,741,Santa Fe,4237,SE
77,Hyundai,741,Santa Fe,4236,SEL
77,Hyundai,741,Santa Fe,5414,Sport
77,Hyundai,741,Santa Fe,4234,Ultimate
77,Hyundai,741,Santa Fe,6616,XRT
77,Hyundai,1618,Scoupe,,
77,Hyundai,747,Sonata,4249,GDI Base
77,Hyundai,747,Sonata,4492,GDI Mid
77,Hyundai,747,Sonata,4491,GDI Top
77,Hyundai,747,Sonata,4253,GLS
77,Hyundai,747,Sonata,4251,Limited
77,Hyundai,747,Sonata,5558,N Line
77,Hyundai,747,Sonata,4252,SE
77,Hyundai,747,Sonata,4250,SEL
77,Hyundai,747,Sonata,6154,SEL Plus
77,Hyundai,747,Sonata,4254,Sport
77,Hyundai,747,Sonata,4944,Standard
77,Hyundai,1018,Starex,,
77,Hyundai,1393,Stargazer,,
77,Hyundai,1107,Staria,,
77,Hyundai,749,Terracan,,
77,Hyundai,1464,Tiburon,,
77,Hyundai,744,Trajet,,
77,Hyundai,742,Tucson,4483,Base
77,Hyundai,742,Tucson,6659,Comfort 
77,Hyundai,742,Tucson,4243,Eco
77,Hyundai,742,Tucson,4482,GDI Basic
77,Hyundai,742,Tucson,4480,GDI Full option
77,Hyundai,742,Tucson,4242,GLS
77,Hyundai,742,Tucson,4240,Limited
77,Hyundai,742,Tucson,4481,Mid
77,Hyundai,742,Tucson,6016,N Line
77,Hyundai,742,Tucson,4238,NU
77,Hyundai,742,Tucson,6658,Premium 
77,Hyundai,742,Tucson,4241,SE
77,Hyundai,742,Tucson,5730,SEL
77,Hyundai,742,Tucson,4239,Sport
77,Hyundai,737,Veloster,4931,GLS
77,Hyundai,737,Veloster,4935,GLS Turbo
77,Hyundai,737,Veloster,6591,N
77,Hyundai,737,Veloster,4933,Sport
77,Hyundai,737,Veloster,4934,Standard
77,Hyundai,985,Venue,5746,SEL
77,Hyundai,722,Veracruz,4193,Limited
77,Hyundai,722,Veracruz,4194,SE
77,Hyundai,1071,Verna,,
77,Hyundai,956,XG,,
77,Hyundai,695,i10,4165,S
77,Hyundai,695,i10,4164,SE
77,Hyundai,702,i20,,
77,Hyundai,739,i30,,
77,Hyundai,720,i40,,
149,IVECO,1645,Daily,,
115,Ineos,1259,Grenadier,,
76,Infiniti,752,EX,,
76,Infiniti,715,FX,6459,35
76,Infiniti,711,G,,
76,Infiniti,751,G35,,
76,Infiniti,782,G35 Coupe,,
76,Infiniti,1406,G37,,
76,Infiniti,718,G37 Convertible,,
76,Infiniti,721,G37 Coupe,,
76,Infiniti,716,JX,,
76,Infiniti,712,M,,
76,Infiniti,1611,M37,,
76,Infiniti,783,Q30,,
76,Infiniti,707,Q45,,
76,Infiniti,706,Q50,6422,Luxe
76,Infiniti,706,Q50,6617,Red Sport 400
76,Infiniti,717,Q60 Convertible,,
76,Infiniti,719,Q60 Coupe,,
76,Infiniti,710,Q70,,
76,Infiniti,784,QX30,,
76,Infiniti,1305,QX4,,
76,Infiniti,779,QX50,,
76,Infiniti,1452,QX55,,
76,Infiniti,709,QX56,,
76,Infiniti,713,QX60,6495,LUXE
76,Infiniti,713,QX60,6494,PURE
76,Infiniti,714,QX70,,
76,Infiniti,708,QX80,6492,Autograph
76,Infiniti,708,QX80,6493,Sensory
114,Iran Khodro,1269,Arisun,,
114,Iran Khodro,1253,Dena,,
114,Iran Khodro,1519,Runna,,
114,Iran Khodro,1256,Samand,,
114,Iran Khodro,1268,Soren,,
114,Iran Khodro,1708,Tara,,
74,Isuzu,786,D-Max,,
74,Isuzu,1550,Elf,,
74,Isuzu,1600,Faster,,
74,Isuzu,788,MU-X,,
74,Isuzu,1216,Rodeo,,
74,Isuzu,789,Trooper,,
73,JAC,1636,HFC,,
73,JAC,1103,J3,,
73,JAC,793,J4,,
73,JAC,790,J5,,
73,JAC,792,J6,,
73,JAC,1346,J7,6388,Flagship
73,JAC,1346,J7,6387,Luxury
73,JAC,1369,JS3,6389,Flagship
73,JAC,1377,JS4,,
73,JAC,1507,JS6,,
73,JAC,791,M5 MPV,,
73,JAC,794,S3 SUV,,
73,JAC,1505,T8,,
73,JAC,1703,X200,,
159,JAECOO,1727,J5,,
159,JAECOO,1716,J7,6828,Flagship
159,JAECOO,1716,J7,6914,Luxury
159,JAECOO,1717,J8,,
153,JMC,1661,Grand Avenue,,
72,Jaguar,778,E-Pace,5124,Standard
72,Jaguar,804,F-Pace,6859,R-Dynamic S
72,Jaguar,804,F-Pace,5164,R-Sport
72,Jaguar,804,F-Pace,5166,S
72,Jaguar,804,F-Pace,5532,SVR
72,Jaguar,806,F-Type,5175,First Edition
72,Jaguar,806,F-Type,5587,R-Dynamic
72,Jaguar,805,I-Pace,,
72,Jaguar,799,S-Type,,
72,Jaguar,803,X-Type,,
72,Jaguar,802,XE,6078,P250
72,Jaguar,802,XE,5711,R-Sport
72,Jaguar,796,XF,5146,Luxury
72,Jaguar,796,XF,5140,S
72,Jaguar,795,XJ,5138,Luxury
72,Jaguar,795,XJ,5135,Portfolio
72,Jaguar,795,XJ,5134,Super
72,Jaguar,801,XK,,
71,Jeep,979,Asia Rocsta,,
71,Jeep,753,Cherokee,5363,Altitude
71,Jeep,753,Cherokee,5359,Laredo
71,Jeep,753,Cherokee,5362,Latitude
71,Jeep,753,Cherokee,5919,Latitude Plus
71,Jeep,753,Cherokee,5358,Limited
71,Jeep,753,Cherokee,5357,Overland
71,Jeep,753,Cherokee,5361,Trailhawk
71,Jeep,753,Cherokee,6558,X
71,Jeep,756,Commander,,
71,Jeep,754,Compass,5367,Latitude
71,Jeep,754,Compass,5365,Limited
71,Jeep,754,Compass,5430,Longitude
71,Jeep,754,Compass,5366,Sport
71,Jeep,754,Compass,5364,Trailhawk
71,Jeep,757,Gladiator,5659,Overland 
71,Jeep,757,Gladiator,5540,Rubicon
71,Jeep,757,Gladiator,5544,Sport
71,Jeep,757,Gladiator,5911,TEXAS TRAIL
71,Jeep,757,Gladiator,5995,Willys
71,Jeep,758,Grand Cherokee,5502,80 Th Anniversary
71,Jeep,758,Grand Cherokee,5722,Altitude 
71,Jeep,758,Grand Cherokee,5779,High Altitude
71,Jeep,758,Grand Cherokee,5378,Laredo
71,Jeep,758,Grand Cherokee,5377,Limited
71,Jeep,758,Grand Cherokee,6264,Limited 4xe
71,Jeep,758,Grand Cherokee,5431,Limited X
71,Jeep,758,Grand Cherokee,5376,Overland
71,Jeep,758,Grand Cherokee,6266,Overland 4xe
71,Jeep,758,Grand Cherokee,5442,S
71,Jeep,758,Grand Cherokee,5380,SRT
71,Jeep,758,Grand Cherokee,5381,Summit
71,Jeep,758,Grand Cherokee,6502,Summit Reserve
71,Jeep,758,Grand Cherokee,5443,Trackhawk
71,Jeep,758,Grand Cherokee,5379,Trailhawk
71,Jeep,758,Grand Cherokee,6265,Trailhawk 4xe
71,Jeep,1022,Grand Cherokee L,5712,Altitude
71,Jeep,1022,Grand Cherokee L,5523,Laredo
71,Jeep,1022,Grand Cherokee L,5524,Limited
71,Jeep,1022,Grand Cherokee L,5525,Overland
71,Jeep,1022,Grand Cherokee L,5526,Summit
71,Jeep,1022,Grand Cherokee L,6503,Summit Reserve
71,Jeep,1130,Grand Wagoneer,,
71,Jeep,984,Liberty,,
71,Jeep,755,Patriot,6010,Latitude
71,Jeep,763,Renegade,5391,Latitude
71,Jeep,763,Renegade,5388,Limited
71,Jeep,763,Renegade,5389,Sport
71,Jeep,763,Renegade,5390,Trailhawk
71,Jeep,1428,Wagoneer,6506,Series II
71,Jeep,1195,Willys,,
71,Jeep,759,Wrangler,5909, Willys
71,Jeep,759,Wrangler,6008,High Altitude 4xe
71,Jeep,759,Wrangler,5386,Rubicon
71,Jeep,759,Wrangler,5761,Rubicon 392
71,Jeep,759,Wrangler,5724,Rubicon 4xe
71,Jeep,759,Wrangler,5385,Sahara
71,Jeep,759,Wrangler,6594,Sahara 4xe
71,Jeep,759,Wrangler,5383,Sport
71,Jeep,759,Wrangler,5387,Unlimited
71,Jeep,759,Wrangler,5814,Unlimited 4xe
71,Jeep,759,Wrangler,5992,Unlimited Sport
100,Jetour,1162,Dashing,6368,Comfort
100,Jetour,1162,Dashing,6367,Luxury
100,Jetour,1609,G700,6619,Luxury PHEV
100,Jetour,1609,G700,6624,Premium PHEV
100,Jetour,1609,G700,6798,Rally PHEV
100,Jetour,1604,L6,,
100,Jetour,1485,T1,6631,Comfort
100,Jetour,1485,T1,6363,Luxury
100,Jetour,1485,T1,6834,i-DM
100,Jetour,1232,T2,6362,Comfort
100,Jetour,1232,T2,6360,Luxury
100,Jetour,1232,T2,6361,Luxury Plus
100,Jetour,1232,T2,6359,Luxury i-DM
100,Jetour,1232,T2,6800,PHEV Luxury
100,Jetour,1692,Traveler Starguard,,
100,Jetour,1495,X50,6369,Luxury
100,Jetour,1070,X70,6542,Comfort 
100,Jetour,1070,X70,6370,Luxury
100,Jetour,1212,X70 Plus,6366,Comfort
100,Jetour,1212,X70 Plus,6365,Luxury
100,Jetour,1098,X90 PLUS,6364,Luxury
122,Jinbei,1379,Haise,,
122,Jinbei,1395,Hercules,,
121,Jonway,1378,A380,,
108,KAIYI,1163,X3,,
108,KAIYI,1513,X3 PRO,,
108,KAIYI,1538,X7,,
96,KAWEI,1044,K-150,,
96,KAWEI,1045,K1,,
106,Karry,1143,Pickup,,
106,Karry,1277,UU,,
162,Kawasaki,1748,MULE 3010,,
47,Kia,1204,Besta,,
47,Kia,1038,Bongo,,
47,Kia,770,Cadenza,4600,Base
47,Kia,770,Cadenza,4122,GDI Mid
47,Kia,770,Cadenza,4573,GDI Top
47,Kia,770,Cadenza,4910,LX
47,Kia,770,Cadenza,4911,STD
47,Kia,770,Cadenza,4599,Top
47,Kia,774,Carens,4132,2
47,Kia,774,Carens,4130,4
47,Kia,774,Carens,5847,High Grade
47,Kia,774,Carens,6685,KY
47,Kia,774,Carens,5849,Mid Grade
47,Kia,769,Carnival,4575,GDI EX
47,Kia,769,Carnival,4576,GDI L
47,Kia,769,Carnival,4574,GDI SXL
47,Kia,769,Carnival,6613,LX
47,Kia,769,Carnival,5882,SX
47,Kia,977,Ceed,,
47,Kia,767,Cerato,4111,EX
47,Kia,767,Cerato,5840,High Grade
47,Kia,767,Cerato,4907,L
47,Kia,767,Cerato,4113,LX
47,Kia,767,Cerato,5839,Low Grade
47,Kia,767,Cerato,5842,Mid Grade
47,Kia,767,Cerato,4112,S
47,Kia,767,Cerato,4908,SX
47,Kia,767,Cerato,5841,Top Grade
47,Kia,1690,Concord,,
47,Kia,1424,Credos,,
47,Kia,1449,EV5,6251,Air
47,Kia,1208,EV6,,
47,Kia,1320,EV9,6557,GT-Line
47,Kia,1320,EV9,6094,Top Grade
47,Kia,949,Forte,4148,EX
47,Kia,949,Forte,4151,FE
47,Kia,949,Forte,5760,GT
47,Kia,949,Forte,5471,GT-Line
47,Kia,949,Forte,4149,LX
47,Kia,949,Forte,4150,LXS
47,Kia,949,Forte,4146,S
47,Kia,949,Forte,4147,SX
47,Kia,1546,Forte Koup,,
47,Kia,1172,Forte5,,
47,Kia,1227,K3,6809,EX
47,Kia,1511,K4,6412,G-Grade
47,Kia,1511,K4,6457,GT‑Line
47,Kia,1511,K4,6810,High Grade
47,Kia,1016,K5,5739,EX
47,Kia,1016,K5,6227,GT 
47,Kia,1016,K5,5548,GT-Line
47,Kia,1016,K5,5851,High Grade
47,Kia,1016,K5,5748,LXS
47,Kia,1016,K5,5854,Low Grade
47,Kia,1016,K5,5853,Mid Grade
47,Kia,1016,K5,5852,Top Grade
47,Kia,1112,K7,,
47,Kia,1139,K8,5828,High Grade
47,Kia,1139,K8,5827,Top Grade
47,Kia,771,K900,4126,Premium
47,Kia,1484,KX1,,
47,Kia,950,Lotze,,
47,Kia,777,Mohave,4144,EX
47,Kia,777,Mohave,4143,LTD
47,Kia,777,Mohave,4145,LX
47,Kia,777,Mohave,4579,Top
47,Kia,1144,Niro,6607,EX
47,Kia,1144,Niro,5944,High Grade
47,Kia,772,Opirus,,
47,Kia,775,Optima,4134,EX
47,Kia,775,Optima,5573,FE
47,Kia,775,Optima,4601,GDI
47,Kia,775,Optima,4581,GDI Si
47,Kia,775,Optima,4136,LX
47,Kia,775,Optima,4138,S
47,Kia,775,Optima,4135,SX
47,Kia,775,Optima,4137,SXL
47,Kia,775,Optima,4582,T-GDI GT
47,Kia,146,Pegas,5888,High Grade
47,Kia,146,Pegas,4597,MPI Top
47,Kia,461,Picanto,4584,Base
47,Kia,461,Picanto,4901,LX
47,Kia,461,Picanto,4583,Top
47,Kia,1341,Potentia,,
47,Kia,1307,Pregio,,
47,Kia,1333,Pride,,
47,Kia,773,Quoris,4127,Luxury
47,Kia,1241,Ray,,
47,Kia,147,Rio,4900,EX
47,Kia,147,Rio,4100,LX
47,Kia,147,Rio,4586,MPI
47,Kia,147,Rio,4101,S
47,Kia,1003,Sedona,5446,LX
47,Kia,148,Seltos,4103,EX
47,Kia,148,Seltos,5844,High Grade
47,Kia,148,Seltos,4104,LX
47,Kia,148,Seltos,5846,Mid Grade
47,Kia,148,Seltos,4105,S
47,Kia,148,Seltos,4102,SX
47,Kia,148,Seltos,5845,Top Grade
47,Kia,1186,Sephia,,
47,Kia,1057,Sonet,5629,GT
47,Kia,1057,Sonet,5630,High Grade
47,Kia,463,Sorento,4589,Base 
47,Kia,463,Sorento,4157,EX
47,Kia,463,Sorento,5542,GT-Line
47,Kia,463,Sorento,5834,High Grade 2.5L
47,Kia,463,Sorento,6026,High Grade 3.5L
47,Kia,463,Sorento,4161,L
47,Kia,463,Sorento,4159,LX
47,Kia,463,Sorento,5838,Low Grade
47,Kia,463,Sorento,5837,Mid Grade
47,Kia,463,Sorento,4588,Mid Option
47,Kia,463,Sorento,4160,S
